WARD,PRECINCT,REGISTERED VOTERS,BALLOTS CAST,BYRON SIGCHO,ANNE SCHAIBLE,SCOTT WAGUESPACK,EDWARD M. BURKE,KEVIN BAILEY,SAMANTHA M. WEBB,HEATHER SATTLER,LaCOULTON J. WALLS,SUSAN SADLOWSKI GARZA,DAVID H. MOORE,MICHAEL C. DUDA,PATRICIA HORTON,DEBORAH L. GRAHAM,MARTIN ARTEAGA,DERRICK G. CURTIS,PAT DOWELL,DEBORAH L. MELL,VETRESS BOYCE,HENRY MOSES,ROBERTO MALDONADO,JOSEPH LAIACONA,"MICHAEL SCOTT, JR.","WILLIE RAY, JR.",CARMEN HERNANDEZ,JUAN B. HUIZAR,JESUS 'CHUY' GARCIA,ANNISA WANAT,STACEY PFINGSTEN,CORNELL WILSON,DEBRA L. SILVERSTEIN,JAMES CAPPLEMAN,ALONSO ZARAGOZA,ROBERT MARTINEZ,"WALTER BURNETT, JR.",BRENDAN REILLY,JOSE A. GARCIA,JOANN THOMPSON,GEORGE CARDENAS,PROCO 'JOE' MORENO,JOCELYN HARE,"JOSEPH J. MOSELEY, II",ED HERSHEY,TARA STAMPS,HAROLD 'NOONIE' WARD,FAHEEM SHABAZZ,"ERNEST RADCLIFFE, JR.",JOE MOORE,WILLIE B. COCHRAN,HARRY OSTERMAN,RAHM EMANUEL,RODERICK T. SAWYER,LARRY G. NELSON,JOHN S. ARENA,JORGE MUJICA,BOB GALHOTRA,CONSANDRA HARRIS,BRIAN T. GARNER,PATRICK DALEY THOMPSON,EMMA M. MITTS,ZERLINA A. SMITH,JERRY PASZEK,MARTY QUINN,ROBERT MURPHY,SHIRLEY J. WHITE,ARIEL E. REBOYRAS,ROGER L. WASHINGTON,DANIEL 'DANNY' SOLIS,JASON C. ERVIN,DENICE L. DAVIS,MAUREEN F. SULLIVAN,MICHELLE R. BAERT,ROBERT W. FIORETTI,RAYMOND A. LOPEZ,ANNE MARIE MILES,GLENDA FRANKLIN,MICHELLE A. HARRIS,"HOWARD B. BROOKINS, JR.",DORIS LEWIS BROOKS,ANDREW HAMILTON,CYNTHIA LOMAX,REGINA D. LEWIS,CHARLES R. THOMAS SR.,"JOSEPH C. ZIEGLER, JR.",NORMAN H BOLDEN,GABE BEUKINGA,MARK THOMAS,BRIAN HOPKINS,MARETTA BROWN-MILLER,OLGA BAUTISTA,TONI L. FOULKES,KEIANA BARRETT,ANNA GORAL,DIANNE DALEIDEN,LADARIUS R. CURTIS,FRANK J. CORONA,MARGIE REID,MICHAEL R. ZALEWSKI,STEPHANIE COLEMAN,PATRICK J. O'CONNOR,ROBIN BOYD CLARK,LONA LANE,SEAN C. STARR,JAMES E. DUKES,JEDIDIAH L. BROWN,THEODORE WILLIAMS,CHRISTOPHER M VITTORIO,RAFAEL YANEZ,ALYX S. PATTISON,REY COLON,MICHAEL E. LAFARGUE,AMY CRAWFORD,ADAM CORONA,WILLIAM D. BURNS,ZEHRA QUADRI,DARREN TILLIS,MICHAEL S. DIAZ,KEN LEWIS,WALLACE E. JOHNSON,RONDA LOCKE,JEFFREY BAKER,LASHONDA CURRY,DON GORDON,STEPHEN NIKETOPOULOS,SCOTT DAVIS,NICHOLAS SPOSATO,SHAJAN M. KURIAKOSE,RAUL O. REYES,IRMA CORNIER,ANDRE SMITH,NATASHIA L. HOLMES,LAWRENCE ANDOLINO,BELINDA CADIZ,FRANK M. BASS,RICARDO MUNOZ,TOM TUNNEY,"RICHARD L. MARTINEZ, JR.",TIFFANY N. BROOKS,MARY O'CONNOR,CARLOS RAMIREZ-ROSA,CARRIE M. AUSTIN,WILLIE WILSON,TRACEY Y BEY,BERNIE RILEY,ELISE DOODY-JONES,MILAGROS SANTIAGO,BRANDON LOGGINS,JERRY QUANDT,JUANITA IRIZARRY,GREGORY I. MITCHELL,RICHARD A. WOOTEN,LESLIE A. HAIRSTON,GILBERT VILLEGAS,TIM MEEGAN,LEROY DUNCAN,REGNER 'RAY' SUAREZ,JOHN A. POPE,MARGARET LAURINO,JENNIFER 'JEN' KRAMER,SHERITA ANN HARRIS,TARA F. BALDRIDGE,RORY A. FIEDLER,MARVIN MCNEIL,JOE LOMANTO,CHRIS TALIAFERRO,PATRICIA A. FOSTER,FLORA 'FLO' DIGBY,"WILLIAM WALLS, III",STEPHEN ROBINSON,TOM CARAVETTE,AMEYA PAWAR,ROBERTO 'BETO' MONTANO,JOHN GARRIDO,ANNE SHAW,NEFTALIE GONZALEZ,CHUKS ONYEZIA,MICHAEL A. DAVIS,ADOLFO MONDRAGON,ANTHONY A. BEALE,EDDIE L. DANIELS,MICHELE SMITH,CAROLINE VICKREY,"RAUL MONTES, JR.",BITA BUENROSTRO,ANTHONY V. NAPOLITANO,OMAR AQUINO,MATTHEW J. O'SHEA,ODDIS 'O.J' JOHNSON,JOHN K. KOZLAR,"OTIS DAVIS, JR."
45,11,582,190,,,,,,,,,,,,,,,,,,,,,,,,,,81,,,,,,,,,,,,,,,,,,,,,,,,76,,,145,,,,,,,,,,,,,,,,,,13,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,12,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,31,,,,,,,,,,,,,,,,,
45,12,675,269,,,,,,,,,,,,,,,,,,,,,,,,,,104,,,,,,,,,,,,,,,,,,,,,,,,122,,,149,,,,,,,,,,,,,,,,,,31,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,12,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,75,,,,,,,,,,,,,,,,,
45,13,587,299,,,,,,,,,,,,,,,,,,,,,,,,,,105,,,,,,,,,,,,,,,,,,,,,,,,131,,,189,,,,,,,,,,,,,,,,,,15,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,90,,,,,,,,,,,,,,,,,
45,14,930,341,,,,,,,,,,,,,,,,,,,,,,,,,,115,,,,,,,,,,,,,,,,,,,,,,,,173,,,166,,,,,,,,,,,,,,,,,,48,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,16,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,118,,,,,,,,,,,,,,,,,
45,15,814,428,,,,,,,,,,,,,,,,,,,,,,,,,,161,,,,,,,,,,,,,,,,,,,,,,,,203,,,200,,,,,,,,,,,,,,,,,,75,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,149,,,,,,,,,,,,,,,,,
45,16,608,263,,,,,,,,,,,,,,,,,,,,,,,,,,90,,,,,,,,,,,,,,,,,,,,,,,,126,,,119,,,,,,,,,,,,,,,,,,50,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,11,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,88,,,,,,,,,,,,,,,,,
45,17,772,315,,,,,,,,,,,,,,,,,,,,,,,,,,97,,,,,,,,,,,,,,,,,,,,,,,,160,,,184,,,,,,,,,,,,,,,,,,31,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,88,,,,,,,,,,,,,,,,,
45,18,804,301,,,,,,,,,,,,,,,,,,,,,,,,,,118,,,,,,,,,,,,,,,,,,,,,,,,129,,,124,,,,,,,,,,,,,,,,,,51,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,116,,,,,,,,,,,,,,,,,
45,19,423,165,,,,,,,,,,,,,,,,,,,,,,,,,,48,,,,,,,,,,,,,,,,,,,,,,,,90,,,90,,,,,,,,,,,,,,,,,,23,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,44,,,,,,,,,,,,,,,,,
45,20,539,185,,,,,,,,,,,,,,,,,,,,,,,,,,70,,,,,,,,,,,,,,,,,,,,,,,,82,,,96,,,,,,,,,,,,,,,,,,17,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,,,,,,,,,,,,,,,,,,,,,,,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,61,,,,,,,,,,,,,,,,,
45,21,633,301,,,,,,,,,,,,,,,,,,,,,,,,,,107,,,,,,,,,,,,,,,,,,,,,,,,150,,,119,,,,,,,,,,,,,,,,,,41,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,132,,,,,,,,,,,,,,,,,
45,22,684,277,,,,,,,,,,,,,,,,,,,,,,,,,,73,,,,,,,,,,,,,,,,,,,,,,,,147,,,114,,,,,,,,,,,,,,,,,,30,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,121,,,,,,,,,,,,,,,,,
45,23,723,302,,,,,,,,,,,,,,,,,,,,,,,,,,83,,,,,,,,,,,,,,,,,,,,,,,,157,,,134,,,,,,,,,,,,,,,,,,38,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,125,,,,,,,,,,,,,,,,,
45,24,626,266,,,,,,,,,,,,,,,,,,,,,,,,,,84,,,,,,,,,,,,,,,,,,,,,,,,129,,,89,,,,,,,,,,,,,,,,,,25,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,148,,,,,,,,,,,,,,,,,
45,25,436,217,,,,,,,,,,,,,,,,,,,,,,,,,,67,,,,,,,,,,,,,,,,,,,,,,,,99,,,85,,,,,,,,,,,,,,,,,,30,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,102,,,,,,,,,,,,,,,,,
45,26,440,168,,,,,,,,,,,,,,,,,,,,,,,,,,50,,,,,,,,,,,,,,,,,,,,,,,,71,,,64,,,,,,,,,,,,,,,,,,32,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,70,,,,,,,,,,,,,,,,,
45,27,684,271,,,,,,,,,,,,,,,,,,,,,,,,,,99,,,,,,,,,,,,,,,,,,,,,,,,110,,,97,,,,,,,,,,,,,,,,,,45,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,119,,,,,,,,,,,,,,,,,
45,28,567,240,,,,,,,,,,,,,,,,,,,,,,,,,,85,,,,,,,,,,,,,,,,,,,,,,,,118,,,111,,,,,,,,,,,,,,,,,,24,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,11,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,99,,,,,,,,,,,,,,,,,
45,29,517,201,,,,,,,,,,,,,,,,,,,,,,,,,,51,,,,,,,,,,,,,,,,,,,,,,,,96,,,79,,,,,,,,,,,,,,,,,,21,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,10,,,,,95,,,,,,,,,,,,,,,,,
45,30,637,250,,,,,,,,,,,,,,,,,,,,,,,,,,87,,,,,,,,,,,,,,,,,,,,,,,,128,,,135,,,,,,,,,,,,,,,,,,47,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,59,,,,,,,,,,,,,,,,,
45,31,558,251,,,,,,,,,,,,,,,,,,,,,,,,,,81,,,,,,,,,,,,,,,,,,,,,,,,129,,,109,,,,,,,,,,,,,,,,,,48,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,91,,,,,,,,,,,,,,,,,
45,32,665,254,,,,,,,,,,,,,,,,,,,,,,,,,,83,,,,,,,,,,,,,,,,,,,,,,,,131,,,112,,,,,,,,,,,,,,,,,,41,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,92,,,,,,,,,,,,,,,,,
45,33,485,179,,,,,,,,,,,,,,,,,,,,,,,,,,67,,,,,,,,,,,,,,,,,,,,,,,,88,,,77,,,,,,,,,,,,,,,,,,26,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,68,,,,,,,,,,,,,,,,,
45,34,753,302,,,,,,,,,,,,,,,,,,,,,,,,,,90,,,,,,,,,,,,,,,,,,,,,,,,165,,,92,,,,,,,,,,,,,,,,,,34,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,168,,,,,,,,,,,,,,,,,
45,35,724,347,,,,,,,,,,,,,,,,,,,,,,,,,,107,,,,,,,,,,,,,,,,,,,,,,,,153,,,169,,,,,,,,,,,,,,,,,,45,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,18,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,122,,,,,,,,,,,,,,,,,
45,36,708,343,,,,,,,,,,,,,,,,,,,,,,,,,,115,,,,,,,,,,,,,,,,,,,,,,,,146,,,161,,,,,,,,,,,,,,,,,,35,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,14,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,141,,,,,,,,,,,,,,,,,
45,37,685,283,,,,,,,,,,,,,,,,,,,,,,,,,,97,,,,,,,,,,,,,,,,,,,,,,,,149,,,122,,,,,,,,,,,,,,,,,,45,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,11,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,110,,,,,,,,,,,,,,,,,
45,38,699,251,,,,,,,,,,,,,,,,,,,,,,,,,,94,,,,,,,,,,,,,,,,,,,,,,,,123,,,82,,,,,,,,,,,,,,,,,,36,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,123,,,,,,,,,,,,,,,,,
45,39,728,281,,,,,,,,,,,,,,,,,,,,,,,,,,95,,,,,,,,,,,,,,,,,,,,,,,,129,,,95,,,,,,,,,,,,,,,,,,53,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,127,,,,,,,,,,,,,,,,,
45,40,678,306,,,,,,,,,,,,,,,,,,,,,,,,,,89,,,,,,,,,,,,,,,,,,,,,,,,150,,,80,,,,,,,,,,,,,,,,,,43,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,12,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,175,,,,,,,,,,,,,,,,,
45,41,652,315,,,,,,,,,,,,,,,,,,,,,,,,,,93,,,,,,,,,,,,,,,,,,,,,,,,147,,,56,,,,,,,,,,,,,,,,,,36,58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,215,,,,,,,,,,,,,,,,,
45,42,666,343,,,,,,,,,,,,,,,,,,,,,,,,,,102,,,,,,,,,,,,,,,,,,,,,,,,172,,,75,,,,,,,,,,,,,,,,,,24,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,11,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,237,,,,,,,,,,,,,,,,,
45,43,710,350,,,,,,,,,,,,,,,,,,,,,,,,,,121,,,,,,,,,,,,,,,,,,,,,,,,146,,,101,,,,,,,,,,,,,,,,,,45,68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,201,,,,,,,,,,,,,,,,,
45,44,673,324,,,,,,,,,,,,,,,,,,,,,,,,,,95,,,,,,,,,,,,,,,,,,,,,,,,168,,,83,,,,,,,,,,,,,,,,,,36,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,200,,,,,,,,,,,,,,,,,
45,45,504,224,,,,,,,,,,,,,,,,,,,,,,,,,,61,,,,,,,,,,,,,,,,,,,,,,,,97,,,77,,,,,,,,,,,,,,,,,,26,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,116,,,,,,,,,,,,,,,,,
45,46,533,207,,,,,,,,,,,,,,,,,,,,,,,,,,73,,,,,,,,,,,,,,,,,,,,,,,,86,,,79,,,,,,,,,,,,,,,,,,33,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,85,,,,,,,,,,,,,,,,,
45,47,527,245,,,,,,,,,,,,,,,,,,,,,,,,,,84,,,,,,,,,,,,,,,,,,,,,,,,98,,,94,,,,,,,,,,,,,,,,,,32,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,112,,,,,,,,,,,,,,,,,
45,48,600,238,,,,,,,,,,,,,,,,,,,,,,,,,,67,,,,,,,,,,,,,,,,,,,,,,,,112,,,80,,,,,,,,,,,,,,,,,,45,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,105,,,,,,,,,,,,,,,,,
46,1,731,280,,,,,,,,,,,,,,,,,,,,,,,,,,95,,,,,110,,,,,,,,,,,,,,,,,,,134,,,,,,,,,,,,,,,,,,,58,,,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,
46,2,674,254,,,,,,,,,,,,,,,,,,,,,,,,,,95,,,,,101,,,,,,,,,,,,,,,,,,,135,,,,,,,,,,,,,,,,,,,51,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,
46,3,744,330,,,,,,,,,,,,,,,,,,,,,,,,,,82,,,,,142,,,,,,,,,,,,,,,,,,,221,,,,,,,,,,,,,,,,,,,20,,,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,
46,4,716,298,,,,,,,,,,,,,,,,,,,,,,,,,,97,,,,,170,,,,,,,,,,,,,,,,,,,171,,,,,,,,,,,,,,,,,,,37,,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,
46,5,804,225,,,,,,,,,,,,,,,,,,,,,,,,,,72,,,,,69,,,,,,,,,,,,,,,,,,,126,,,,,,,,,,,,,,,,,,,5,,,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,140,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,
46,6,680,253,,,,,,,,,,,,,,,,,,,,,,,,,,82,,,,,102,,,,,,,,,,,,,,,,,,,139,,,,,,,,,,,,,,,,,,,41,,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,
46,7,753,414,,,,,,,,,,,,,,,,,,,,,,,,,,97,,,,,218,,,,,,,,,,,,,,,,,,,271,,,,,,,,,,,,,,,,,,,28,,,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,
46,8,717,234,,,,,,,,,,,,,,,,,,,,,,,,,,73,,,,,75,,,,,,,,,,,,,,,,,,,110,,,,,,,,,,,,,,,,,,,108,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26,,,,,,,,,,,,,,,,,,,,,,,,,,8,,,,,,,,,,,,,,,,,,,,,,
46,9,687,256,,,,,,,,,,,,,,,,,,,,,,,,,,89,,,,,150,,,,,,,,,,,,,,,,,,,144,,,,,,,,,,,,,,,,,,,17,,,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,
46,10,913,235,,,,,,,,,,,,,,,,,,,,,,,,,,75,,,,,86,,,,,,,,,,,,,,,,,,,131,,,,,,,,,,,,,,,,,,,19,,,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,
46,11,752,259,,,,,,,,,,,,,,,,,,,,,,,,,,59,,,,,128,,,,,,,,,,,,,,,,,,,167,,,,,,,,,,,,,,,,,,,45,,,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,
46,12,628,261,,,,,,,,,,,,,,,,,,,,,,,,,,113,,,,,109,,,,,,,,,,,,,,,,,,,123,,,,,,,,,,,,,,,,,,,36,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,
46,13,697,244,,,,,,,,,,,,,,,,,,,,,,,,,,81,,,,,144,,,,,,,,,,,,,,,,,,,139,,,,,,,,,,,,,,,,,,,11,,,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,
46,14,897,351,,,,,,,,,,,,,,,,,,,,,,,,,,100,,,,,141,,,,,,,,,,,,,,,,,,,172,,,,,,,,,,,,,,,,,,,148,,,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,
46,15,719,252,,,,,,,,,,,,,,,,,,,,,,,,,,67,,,,,145,,,,,,,,,,,,,,,,,,,162,,,,,,,,,,,,,,,,,,,15,,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,
46,16,736,274,,,,,,,,,,,,,,,,,,,,,,,,,,108,,,,,121,,,,,,,,,,,,,,,,,,,139,,,,,,,,,,,,,,,,,,,22,,,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
46,17,785,344,,,,,,,,,,,,,,,,,,,,,,,,,,84,,,,,135,,,,,,,,,,,,,,,,,,,221,,,,,,,,,,,,,,,,,,,32,,,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,
46,18,728,245,,,,,,,,,,,,,,,,,,,,,,,,,,82,,,,,106,,,,,,,,,,,,,,,,,,,133,,,,,,,,,,,,,,,,,,,26,,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,
