PRECINCT,SHAPE_Area,SHAPE_Leng,WARD,DATA_ADMIN,WARD_PRECI,PERIMETER,OBJECTID,TIMOTHY M. CULLERTON,TOM CARAVETTE,BERNARD L. STONE,SHARON DENISE DIXON,DANIEL 'DANNY' SOLIS,LATASHA R. THOMAS,CHE 'RHYMEFEST' SMITH,MAURITA E. GAVIN,MICHELE SMITH,RAYMOND A. LOPEZ,JAMES CAPPLEMAN,HAL E. BASKIN,TIM EGAN,TONI L. FOULKES,MARY O'CONNOR,MARY ANNE 'MOLLY' PHELAN,CUAHUTEMOC MORFIN,JOHN ARENA,WILLIE B. COCHRAN,NICHOLAS SPOSATO,JOHN GARRIDO,DEBRA L. SILVERSTEIN,MICHAEL D. CHANDLER,BALLOTS CAST,REGISTERED VOTERS,DAVID H. MOORE,FREDDRENNA M. LYLE,RODERICK T. SAWYER,JOHN A. RICE,JOANN THOMPSON
26,2365912.84313,7944.18723232,36,2365912.84726,36026,7944.18725895,4876,,,,,,,,,,,,,,,,,,,,109,,,,160,638,,,,51,
13,2657202.28727,8651.4712427,36,2657202.28604,36013,8651.47129406,4877,,,,,,,,,,,,,,,,,,,,138,,,,284,647,,,,145,
25,1296852.27353,4605.38172138,32,1296852.26253,32025,4605.38172232,4878,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,2765255.39616,7980.48913739,36,2765255.39461,36007,7980.48920937,4879,,,,,,,,,,,,,,,,,,,,105,,,,152,414,,,,47,
8,2452214.49693,7321.39539323,36,2452214.50553,36008,7321.39512407,4880,,,,,,,,,,,,,,,,,,,,119,,,,194,552,,,,75,
47,1984241.72845,5972.19269107,38,1984241.70958,38047,5972.1927757,4881,115,77,,,,,,,,,,,,,,,,,,,,,,192,562,,,,,
29,113899.620236,1352.32426032,46,113899.577292,46029,1352.32394692,4882,,,,,,,,,,,79,,,,,97,,,,,,,,177,470,,,,,
25,1719383.5137,5244.14967813,38,1719383.55982,38025,5244.14981229,4883,101,21,,,,,,,,,,,,,,,,,,,,,,122,550,,,,,
1,1552537.40342,6680.85005013,45,1552537.41761,45001,6680.85000108,4884,,,,,,,,,,,,,,,,,,115,,,69,,,184,573,,,,,
29,1808984.70676,5418.59084117,38,1808984.69799,38029,5418.59083448,4885,90,38,,,,,,,,,,,,,,,,,,,,,,128,522,,,,,
30,1780787.03853,5336.72051691,38,1780787.07187,38030,5336.72051726,4886,66,42,,,,,,,,,,,,,,,,,,,,,,108,523,,,,,
36,1763092.36104,5310.36600137,38,1763092.41304,38036,5310.36601218,4887,87,66,,,,,,,,,,,,,,,,,,,,,,153,544,,,,,
36,118756.957403,1380.26904441,46,118756.958098,46036,1380.26901887,4888,,,,,,,,,,,105,,,,,70,,,,,,,,175,576,,,,,
46,1536713.80611,6644.30614764,38,1536713.82343,38046,6644.30633161,4889,70,54,,,,,,,,,,,,,,,,,,,,,,124,509,,,,,
7,1315638.79901,5289.32123988,47,1315638.78401,47007,5289.32110547,4890,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,1311384.00732,4629.42852804,36,1311384.01841,36025,4629.42863463,4891,,,,,,,,,,,,,,,,,,,,91,,,,135,417,,,,44,
31,338775.26525,2710.19680391,46,338775.25364,46031,2710.19677498,4892,,,,,,,,,,,135,,,,,87,,,,,,,,222,657,,,,,
32,2303866.74757,7903.29157547,36,2303866.77026,36032,7903.291311,4893,,,,,,,,,,,,,,,,,,,,85,,,,147,564,,,,62,
47,1326296.11157,4650.6844963,36,1326296.11736,36047,4650.68453595,4894,,,,,,,,,,,,,,,,,,,,65,,,,194,393,,,,129,
38,1330416.13635,4658.38432075,36,1330416.13865,36038,4658.38434602,4895,,,,,,,,,,,,,,,,,,,,64,,,,111,351,,,,47,
37,2610174.93886,9250.83486576,36,2610174.94638,36037,9250.83500742,4896,,,,,,,,,,,,,,,,,,,,98,,,,159,621,,,,61,
42,1954704.17627,5989.03013353,36,1954704.17288,36042,5989.03024156,4897,,,,,,,,,,,,,,,,,,,,84,,,,140,502,,,,56,
28,1536838.75685,5966.54703243,38,1536838.76509,38028,5966.54701635,4898,94,52,,,,,,,,,,,,,,,,,,,,,,146,439,,,,,
48,1768049.01813,5319.40902131,36,1768049.00319,36048,5319.4090478,4899,,,,,,,,,,,,,,,,,,,,89,,,,144,506,,,,55,
31,2204297.59469,7321.67010292,38,2204297.56888,38031,7321.67013446,4900,121,29,,,,,,,,,,,,,,,,,,,,,,150,726,,,,,
26,668415.261912,3348.22020479,44,668415.242334,44026,3348.22018851,4901,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,1082177.46535,5203.3193584,44,1082177.41883,44036,5203.31916945,4902,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38,1458515.79135,5328.27330096,44,1458515.80532,44038,5328.2731658,4903,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43,1753408.38917,5296.00045207,44,1753408.38651,44043,5296.00073338,4904,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,1324542.87817,5296.63691275,47,1324542.87284,47047,5296.6368779,4905,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,1740118.4649,5289.4368979,32,1740118.43437,32022,5289.43698629,4906,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,1410732.34713,5973.80558786,44,1410732.35741,44050,5973.80527215,4907,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,1438436.40779,5764.36311844,44,1438436.42475,44025,5764.36347128,4908,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,1765218.09886,5314.82422738,38,1765218.05517,38048,5314.82412616,4909,98,70,,,,,,,,,,,,,,,,,,,,,,168,466,,,,,
18,287752.848902,2284.85830423,46,287752.844467,46018,2284.85847784,4910,,,,,,,,,,,81,,,,,108,,,,,,,,189,549,,,,,
43,1755252.21992,5973.43750292,38,1755252.21932,38043,5973.43737389,4911,95,81,,,,,,,,,,,,,,,,,,,,,,176,510,,,,,
50,1382697.47859,6158.77729118,47,1101806.85837,47050,5315.60351822,4912,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,2200303.72435,6633.96789542,38,2200303.75005,38050,6633.96789667,4913,81,81,,,,,,,,,,,,,,,,,,,,,,162,541,,,,,
6,1423654.25034,5691.11803122,47,1423654.24689,47006,5691.11804584,4914,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,7004599.03625,10570.4048124,38,7004599.05987,38008,10570.4049523,4915,75,44,,,,,,,,,,,,,,,,,,,,,,119,396,,,,,
51,1316380.43046,5306.32781721,47,1316380.47506,47051,5306.32798032,4916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,2321332.01325,6109.62045058,38,2321331.98406,38003,6109.62045273,4917,84,43,,,,,,,,,,,,,,,,,,,,,,127,501,,,,,
54,3331152.83321,7886.78124246,36,3331152.77319,36054,7886.78073673,4918,,,,,,,,,,,,,,,,,,,,135,,,,206,611,,,,71,
11,3153239.50443,8182.756698,47,3153239.50512,47011,8182.75710314,5082,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,1880031.2187,5970.36787068,40,1880031.24662,40036,5970.36781964,5083,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,2387266.64412,7646.15819099,39,2387266.63019,39033,7646.15841542,5085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,419703.370301,3412.54091387,48,419703.413722,48004,3412.54116834,5086,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,514381.229705,3460.51817349,46,514381.226432,46040,3460.51853783,5087,,,,,,,,,,,89,,,,,79,,,,,,,,168,614,,,,,
10,1615937.90662,6435.6854307,39,1615937.91596,39010,6435.68539809,5089,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,1811001.44334,6930.25104037,45,1811001.43275,45034,6930.25096807,5091,,,,,,,,,,,,,,,,,,92,,,90,,,182,521,,,,,
11,2067846.7631,6007.34841882,45,2067846.77921,45011,6007.34848787,5092,,,,,,,,,,,,,,,,,,66,,,147,,,213,610,,,,,
15,3421589.42627,8825.14020015,45,3421589.37404,45015,8825.14019952,5093,,,,,,,,,,,,,,,,,,95,,,121,,,216,648,,,,,
28,55268.765259,954.838386843,48,55268.7876009,48028,954.8385887,5094,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,884049.466992,3986.06549561,48,884049.450209,48006,3986.06520941,5095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,1303909.93021,5299.2569084,48,1522085.49688,48011,5955.72339995,5096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,68072.377749,1056.28573181,48,68072.3749031,48036,1056.28581876,5097,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44,1238620.09967,4512.56681645,40,1238620.09429,40044,4512.56676287,5098,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,2429692.70572,6547.87354666,45,2429692.71504,45032,6547.87367764,5099,,,,,,,,,,,,,,,,,,60,,,81,,,141,471,,,,,
43,943333.239683,3907.40650132,48,943333.244432,48043,3907.40651665,5100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,106467.556193,1315.19358472,48,106467.545464,48009,1315.19359455,5101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,1757348.01292,6321.38984342,45,1757347.99177,45006,6321.38986159,5102,,,,,,,,,,,,,,,,,,122,,,89,,,212,610,,,,,
38,879872.706537,4642.87414168,40,879872.731518,40038,4642.87407344,5103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,513099.17204,2871.27383654,48,513099.21396,48012,2871.27382289,5104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,995964.631802,4539.56428021,48,995964.640065,48045,4539.56431133,5105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,1115423.23096,5340.17552057,48,897247.687721,48020,4009.04332677,5106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43,2604116.46337,7406.95996841,39,2604116.47478,39043,7406.95991326,5107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,187699.347509,1768.36293999,48,187699.307648,48029,1768.36298295,5108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,791615.677038,4394.42132415,40,791615.663682,40040,4394.42127331,5109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,2478342.89248,10572.3655889,45,2478342.89981,45041,10572.36531,5110,,,,,,,,,,,,,,,,,,91,,,58,,,150,471,,,,,
35,1930158.16453,5749.79798192,45,1930158.16522,45035,5749.7980159,5111,,,,,,,,,,,,,,,,,,125,,,123,,,248,574,,,,,
34,1174938.63565,4891.03123443,40,1174938.64349,40034,4891.03114477,5112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,3832673.01382,10282.3418171,40,3832672.97867,40017,10282.3419733,5113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,3478984.67849,10931.1551548,45,3478984.74544,45013,10931.1553416,5114,,,,,,,,,,,,,,,,,,90,,,150,,,243,684,,,,,
19,1428870.06037,5642.00355484,40,1428870.03674,40019,5642.002951,5115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,1323556.21949,5321.04109551,39,1323556.23264,39016,5321.04114773,5116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,3350390.74381,10022.3539458,48,3350390.57002,48014,10022.3544436,5117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,878224.809401,4542.4987995,48,887100.958202,48003,4022.84062823,5118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,1114821.36893,5319.32639055,48,1114821.33507,48019,5319.32632791,5119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,977317.518606,3978.82332727,48,977317.527569,48007,3978.82336082,5120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,1708002.9402,5329.45968639,40,1708002.95479,40042,5329.45972622,5121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,1253795.14503,5253.71040377,40,1253795.12294,40041,5253.71062002,5122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,10059870.7387,18632.2407046,39,10059870.6343,39011,18632.2407567,5123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,3517164.08134,7947.89278798,40,3517164.08599,40030,7947.89264905,5125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,1320255.88035,4651.20351037,40,1320255.89107,40048,4651.20332672,5126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,10632571.5214,13314.6961738,39,10632571.5223,39035,13314.6961436,5127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38,7675513.12951,11176.3969241,39,7675513.10595,39038,11176.3968206,5128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,2977254.03444,9801.30635269,45,2977253.98405,45049,9801.30623303,5129,,,,,,,,,,,,,,,,,,131,,,110,,,241,515,,,,,
1,1316777.16879,5545.64475346,40,1316777.13994,40001,5545.64461211,5130,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,1078383.61118,6067.02396832,48,1083092.7316,48039,6091.52850516,5131,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,146383.794521,1595.18805291,48,141283.747323,48026,1563.47540852,5132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,1762408.3543,5309.72111317,39,1762408.33903,39018,5309.72108213,5133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1283955.98466,5246.48770388,48,1283955.97076,48001,5246.48764388,5134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,4852129.76415,13764.9407602,45,4852129.79872,45036,13764.9407008,5135,,,,,,,,,,,,,,,,,,118,,,147,,,265,467,,,,,
27,257292.289446,2101.45473691,48,257292.304284,48027,2101.45464443,5136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,995943.727483,4540.85469034,48,402948.858928,48047,2541.59405908,5137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,2045813.04618,7746.88996307,45,2045813.03539,45009,7746.89025532,5139,,,,,,,,,,,,,,,,,,77,,,197,,,274,646,,,,,
1,2115028.4054,6016.17733429,39,2115028.40465,39001,6016.17723436,5140,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,1098092.05862,4637.48306711,40,1098092.00855,40025,4637.48279297,5141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37,855658.336845,4415.98452092,48,855658.38526,48037,4415.98448293,5142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,1498854.12194,5457.2515613,40,1498854.11747,40033,5457.25167589,5143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,1263286.47985,5113.27988545,40,1263286.47964,40002,5113.27976582,5144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,1375872.12511,7748.97269576,40,1375872.13804,40049,7748.97255505,5145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,2447203.69662,8525.89876105,45,2447203.75107,45027,8525.89879098,5146,,,,,,,,,,,,,,,,,,80,,,115,,,195,541,,,,,
33,2309680.17795,7917.2520469,45,2309680.19235,45033,7917.25188164,5147,,,,,,,,,,,,,,,,,,105,,,125,,,230,545,,,,,
44,1032469.19729,5885.79195314,48,1032469.19829,48044,5885.79188866,5148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46,3434386.1528,8923.22069699,41,3434386.15077,41046,8923.22052241,5149,,,,,,,,110,,,,,,,123,,,,,,,,,233,481,,,,,
5,570871.847692,3804.57508198,48,570871.807184,48005,3804.57506022,5150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46,254034.309348,2080.34154834,48,254034.295522,48046,2080.34146969,5151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,1561164.30371,5728.80906614,40,1561164.28494,40024,5728.80878237,5152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,2961610.1031,7355.02738196,40,2961610.10207,40029,7355.02767734,5153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,205683.581031,1970.69029539,48,206075.174802,48008,1974.54204718,5154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,389188.919731,2781.03834113,48,389188.937946,48018,2781.0383768,5155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,2864869.21837,9768.38588308,39,2864869.22352,39017,9768.38587546,5156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,940360.249377,3876.30589142,48,940360.233561,48016,3876.30603155,5157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,1129151.18162,4679.0602508,39,1129151.20105,39041,4679.0602712,5158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,1044249.78983,4878.90913119,48,1044249.82887,48048,4878.9090677,5159,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,7090059.41625,10649.0575132,39,7090059.38884,39002,10649.0575427,5160,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,4408449.12493,9050.58998572,39,4408449.12857,39039,9050.59013695,5161,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,6028548.6097,12189.3774261,45,6028548.60505,45030,12189.3776429,5162,,,,,,,,,,,,,,,,,,106,,,164,,,270,567,,,,,
4,3923317.62225,13417.2240768,39,3923317.65535,39004,13417.2240835,5163,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37,2787291.75452,7245.36722637,39,2787291.7352,39037,7245.36728895,5164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,6323389.96651,13076.8711765,36,6323389.84257,36039,13076.8710071,4919,,,,,,,,,,,,,,,,,,,,118,,,,181,539,,,,63,
27,1276610.58452,5255.19123271,36,1276610.56335,36027,5255.19110269,4920,,,,,,,,,,,,,,,,,,,,63,,,,107,290,,,,44,
49,2649772.12033,6647.60154257,36,2649772.04369,36049,6647.60160283,4921,,,,,,,,,,,,,,,,,,,,138,,,,289,661,,,,151,
28,1363466.2102,5466.36567319,44,1363466.19809,44028,5466.36536775,4922,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,905838.640404,4822.04420997,44,905838.634883,44013,4822.04427632,4923,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,1531750.55345,5293.11738058,44,1531750.5715,44016,5293.11759449,4924,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,1063602.57913,4622.72678796,47,1063602.62509,47049,4622.72682099,4925,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,1784744.35057,5322.25774117,47,1784744.31465,47027,5322.25789012,4926,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,1316460.33475,5290.1705334,47,1316460.36337,47004,5290.17048213,4927,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,2463223.33805,7018.06867942,35,2463223.36755,35004,7018.06849394,4928,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38,6306295.66537,11312.2884418,38,6306295.41121,38038,11312.2884466,4929,76,83,,,,,,,,,,,,,,,,,,,,,,159,664,,,,,
10,1315707.95561,5231.96493041,46,1315707.97627,46010,5231.96503581,4930,,,,,,,,,,,100,,,,,74,,,,,,,,174,524,,,,,
16,1725631.58809,7843.50789146,33,1725631.60625,33016,7843.50795542,4931,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,1655729.51126,5044.03600267,39,1655729.5106,39034,5044.03612058,4932,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,3565513.20029,8021.40503636,38,3565513.21066,38041,8021.40523421,4933,210,59,,,,,,,,,,,,,,,,,,,,,,269,633,,,,,
40,1547081.15336,5320.17126788,38,1547081.17726,38040,5320.17138628,4934,79,54,,,,,,,,,,,,,,,,,,,,,,133,410,,,,,
51,1773534.23302,5330.46904846,38,1773534.21749,38051,5330.46903767,4935,70,53,,,,,,,,,,,,,,,,,,,,,,123,453,,,,,
26,2256427.41398,7758.92182101,35,2256427.37686,35026,7758.92202767,4936,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,2616086.63988,7572.81918647,38,2616086.58824,38012,7572.81911029,4937,103,52,,,,,,,,,,,,,,,,,,,,,,155,507,,,,,
30,119649.508057,1399.31123774,46,119649.534063,46030,1399.31126018,4938,,,,,,,,,,,113,,,,,81,,,,,,,,196,683,,,,,
28,217435.218175,1948.5516422,46,217435.239414,46028,1948.55161649,4939,,,,,,,,,,,100,,,,,87,,,,,,,,187,755,,,,,
15,311864.924777,2255.68614511,46,311864.909574,46015,2255.68613659,4940,,,,,,,,,,,127,,,,,91,,,,,,,,218,666,,,,,
44,1071796.00059,4661.561679,47,1632017.7083,47044,6831.18936517,4941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43,837711.446811,3931.35078719,47,837711.446273,47043,3931.35069489,4942,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,2120558.2842,7081.67581071,47,2120558.22566,47029,7081.67619569,4943,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,1311359.57515,5954.6308505,47,1311359.55213,47002,5954.63099051,4944,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,5608342.54296,9290.3544471,47,5608342.41918,47009,9290.35435727,4945,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,1030604.71126,5086.53992934,39,1030604.75691,39013,5086.53962905,4946,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,2858629.86331,7361.36228047,38,2858629.86098,38020,7361.36210583,4947,98,88,,,,,,,,,,,,,,,,,,,,,,186,611,,,,,
9,3331569.53425,8774.16087153,38,3331569.4068,38009,8774.16094774,4948,74,73,,,,,,,,,,,,,,,,,,,,,,147,538,,,,,
16,1785960.94327,6681.66189309,45,1785960.93449,45016,6681.66196677,4949,,,,,,,,,,,,,,,,,,111,,,72,,,183,601,,,,,
28,1990886.02471,7285.21414575,45,1990886.05384,45028,7285.21426712,4950,,,,,,,,,,,,,,,,,,137,,,55,,,192,601,,,,,
35,1782878.59293,5344.00512684,38,1782878.59192,38035,5344.00524919,4951,130,50,,,,,,,,,,,,,,,,,,,,,,181,591,,,,,
31,2080962.24926,7646.82250722,44,2080962.2189,44031,7646.822815,4952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52,1757657.84913,5342.3370347,38,1757657.82812,38052,5342.33678932,4953,90,57,,,,,,,,,,,,,,,,,,,,,,147,574,,,,,
23,1549938.32353,5321.01350517,38,1549938.32914,38023,5321.01356124,4954,76,50,,,,,,,,,,,,,,,,,,,,,,126,409,,,,,
28,2335852.13061,7379.37474731,39,2335852.07059,39028,7379.37476063,4955,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,1338530.93752,5013.583963,39,1338530.98536,39025,5013.58401325,4956,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,3277477.90487,8690.37646146,38,3277477.94716,38007,8690.37650626,4957,112,69,,,,,,,,,,,,,,,,,,,,,,181,545,,,,,
1,58759.8142807,1039.67767641,46,58759.832635,46001,1039.67765046,4958,,,,,,,,,,,218,,,,,165,,,,,,,,383,753,,,,,
1,1784144.82842,5343.07380239,38,1784144.87268,38001,5343.07373629,4959,102,78,,,,,,,,,,,,,,,,,,,,,,180,615,,,,,
42,1783745.57924,5343.16229293,38,1783745.54567,38042,5343.16215222,4960,138,69,,,,,,,,,,,,,,,,,,,,,,208,523,,,,,
44,2434738.66283,7983.76442386,38,2434738.65941,38044,7983.76452389,4961,84,70,,,,,,,,,,,,,,,,,,,,,,154,533,,,,,
11,1326116.88597,5319.84416874,38,1326116.88961,38011,5319.84417857,4962,73,53,,,,,,,,,,,,,,,,,,,,,,126,433,,,,,
33,1768923.44245,6650.28471355,38,1768923.43917,38033,6650.28482738,4963,114,47,,,,,,,,,,,,,,,,,,,,,,161,537,,,,,
15,1326752.50479,5321.87876916,38,1326752.46243,38015,5321.87865705,4964,60,49,,,,,,,,,,,,,,,,,,,,,,110,398,,,,,
26,1777431.86044,5328.824703,38,1777431.87081,38026,5328.82457431,4965,69,56,,,,,,,,,,,,,,,,,,,,,,125,423,,,,,
19,4688284.37955,8797.36787951,38,4688284.21386,38019,8797.36799654,4966,157,66,,,,,,,,,,,,,,,,,,,,,,223,586,,,,,
35,2086582.24761,6380.31160963,47,2086582.24802,47035,6380.31181356,4967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,1687670.25095,6510.38427649,45,1687670.29151,45048,6510.38430775,4968,,,,,,,,,,,,,,,,,,167,,,99,,,266,597,,,,,
29,1949904.15835,7610.65379808,39,1949904.18061,39029,7610.65363472,4969,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,37273118.7577,35199.1879778,36,40672824.6545,36029,30580.3132347,4970,,,,,,,,,,,,,,,,,,,,108,,,,161,469,,,,52,
17,1587541.33894,5283.82664418,47,1587541.34378,47017,5283.82675024,4972,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,1776166.46741,6327.11983416,47,1776166.47677,47024,6327.11956684,4973,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,2215472.04763,6651.97140209,38,2215472.0638,38021,6651.97127965,4974,66,88,,,,,,,,,,,,,,,,,,,,,,154,634,,,,,
12,1257728.31796,4731.42437872,47,1257728.31903,47012,4731.42458548,4975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,2438206.02978,7422.64667926,47,2158874.88544,47025,6585.99611781,4976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,1798018.58711,6000.9098127,47,1798018.5673,47013,6000.91012437,4978,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,1782307.70755,5985.74949761,38,1782307.71758,38022,5985.74983099,4979,98,73,,,,,,,,,,,,,,,,,,,,,,171,549,,,,,
45,2212457.6509,5985.42594232,38,2212457.6597,38045,5985.4258495,4980,103,89,,,,,,,,,,,,,,,,,,,,,,192,680,,,,,
30,1324994.23406,4652.46252908,39,1324994.2047,39030,4652.46254881,4981,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,1580594.10984,5229.70356973,38,1580594.11063,38018,5229.70332303,4983,113,67,,,,,,,,,,,,,,,,,,,,,,180,469,,,,,
47,1981109.57521,5641.05964923,45,1981109.57463,45047,5641.05956563,4984,,,,,,,,,,,,,,,,,,121,,,93,,,214,639,,,,,
40,1898930.93593,6409.17056324,45,1898930.93564,45040,6409.17031111,4985,,,,,,,,,,,,,,,,,,135,,,102,,,237,623,,,,,
10,901999.092457,4043.35481214,47,901999.104761,47010,4043.3548071,4986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,1007328.19322,4357.1270623,47,1007328.12825,47014,4357.12721292,4988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,2481322.59472,6856.37492208,36,2481322.59661,36018,6856.3749765,4989,,,,,,,,,,,,,,,,,,,,157,,,,234,602,,,,77,
26,2291166.77329,7799.51020063,45,2291166.74211,45026,7799.51000211,4990,,,,,,,,,,,,,,,,,,158,,,95,,,253,614,,,,,
7,3006404.36405,11060.2344145,45,3006404.33733,45007,11060.2339205,4991,,,,,,,,,,,,,,,,,,118,,,91,,,209,673,,,,,
27,6241655.10305,10629.1083253,46,6241655.14918,46027,10629.1084011,4992,,,,,,,,,,,140,,,,,111,,,,,,,,251,837,,,,,
39,1707062.4456,5228.56243275,47,1707062.41366,47039,5228.56254864,4994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,1741524.29419,6645.40778709,38,1741524.30582,38014,6645.40767531,4995,84,72,,,,,,,,,,,,,,,,,,,,,,156,461,,,,,
37,2346876.80176,8032.3265376,47,2346876.84299,47037,8032.32673756,4996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,1761461.30545,5310.81106228,33,1761461.28786,33021,5310.81105496,4997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
